Time,DMSO,TTX
5.52,0.014303175308480907,0.014352049397190543
5.56,0.015360319039636854,0.008468413563312424
5.6,0.013493780552535403,0.011021952400362535
5.64,0.011969241588902394,0.010176221676977185
5.68,0.013122334628942554,0.011371221605950632
5.72,0.01460100742335914,0.009273619066458317
5.76,0.012117575538510877,0.009430080937390145
5.8,0.013901924326855684,0.010397051875129001
5.84,0.015215137826787517,0.007726532091328348
5.88,0.015720927334065465,0.009089632908468653
5.92,0.0177286527482837,0.00962413231541341
5.96,0.017405802047420912,0.008590474967409075
6.0,0.023205577494737437,0.013014438852752212
6.04,0.029021575441731274,0.010160024181679182
6.08,0.0390193134217352,0.005977453386365961
6.12,0.04737875888554936,0.004822282232040258
6.16,0.056731767625087255,0.01128117759475887
6.2,0.0635124942824074,0.009967473016964202
6.24,0.07406576673395096,0.01223050204081798
6.28,0.07540964766689644,0.008635598208201435
6.32,0.08343970387308491,0.010432539505159974
6.36,0.08873458917184551,0.0074062150285706
6.4,0.08716228414726927,0.008569958319475457
6.44,0.08867090074591198,0.008044658474193117
6.48,0.08819180214543115,0.008575204588763761
6.52,0.08842252557888915,0.011062930203393688
6.56,0.08524747198992622,0.00996472441356703
6.6,0.09050637893916452,0.00961836520337929
6.64,0.09403569991455468,0.01084696388998212
6.68,0.09457106738556244,0.004871854012472978
6.72,0.09580903336146228,0.011349924665228174
6.76,0.09230132226490113,0.012462509386792955
6.8,0.09176287690891022,0.009196275048769652
6.84,0.0908012509435396,0.009524555189152793
6.88,0.08839575499707455,0.007977127790105867
6.92,0.08683604452496772,0.007117548611296054
6.96,0.08697532178028396,0.008903151189894015
7.0,0.08501916996805188,0.006786380173907796
7.04,0.08293868953426317,0.006870346877738666
7.08,0.08154504660593867,0.008810162615514977
7.12,0.0814549902325082,0.00719071647887037
7.16,0.07734175550568023,0.007229786448054741
7.2,0.07666806848555037,0.007780706058601754
7.24,0.07602243519896025,0.009113697734662612
7.28,0.07708104640140281,0.008316761677894769
7.32,0.07354636542595538,0.005864564756351744
7.36,0.07179343360200025,0.009326884948927848
7.4,0.07249351557542111,0.00708061134535789
7.44,0.07139899257625651,0.00911507747955208
7.48,0.0708724264581093,0.012319172440706159
7.52,0.06634435936973927,0.008518674206636266
7.56,0.06982004610317594,0.008726916310445025
7.6,0.06598126033345683,0.00827189895163386
7.64,0.06838530939695235,0.005505622329435938
7.68,0.06572644644243397,0.01010097553170587
7.72,0.06337412987278325,0.008788625423808843
7.76,0.06232934518407165,0.009918794426398685
7.8,0.06331655898855085,0.004154593848751756
7.84,0.06252953182253435,0.0061680238887670685
7.88,0.06051079269483822,0.007068418077411176
7.92,0.0629976160982765,0.006574887723163132
7.96,0.06185995304414374,0.010312321912014583
8.0,0.06065905175187109,0.010762498618581293
8.04,0.059033007731129516,0.009070306928325894
8.08,0.05847410368330669,0.010416191482002615
8.12,0.057085459747814156,0.010243708031213161
8.16,0.05771896453657022,0.007562634549517983
8.2,0.05455655592217803,0.013140971232437126
8.24,0.056829761267811287,0.009494273830783278
8.28,0.05539441007089269,0.007443875872884928
8.32,0.052953950876066976,0.010285777553475237
8.36,0.052647957022327385,0.008937312400359224
8.4,0.05241665866272172,0.005393147274413968
8.44,0.051321468215911534,0.00614928236958937
8.48,0.053837919610837164,0.006697273435129925
8.52,0.052289822638113645,0.005387342886687112
8.56,0.048873565084677946,0.008991046472985847
8.6,0.05060720961392162,0.006864828831380208
8.64,0.04879321954565779,0.010558912376743564
8.68,0.047811890711623346,0.008341741745912198
8.72,0.04904975868043743,0.007905761575464385
8.76,0.04769631468535354,0.008657194279498012
8.8,0.047892774097165906,0.010293817827408808
8.84,0.046464096128643426,0.007405854632779665
8.88,0.044157735887075805,0.006675971553380926
8.92,0.04457369363535769,0.0035299465578374416
8.96,0.04454152628624197,0.011726002058962029
9.0,0.0422503966634246,0.008985027135978393
9.04,0.045484213074614976,0.010590577534521254
9.08,0.04115726149544529,0.011147097888858844
9.12,0.042281693254199795,0.00891769949967123
9.16,0.041361942108991266,0.005998382556272797
9.2,0.04112444510161986,0.01206203613661243
9.24,0.03882962942128543,0.010575327096163165
9.28,0.03924202734711641,0.009202255623477384
9.32,0.03822633536147083,0.0057757107957436046
9.36,0.0361970036409058,0.008637026134341613
9.4,0.036809861671941634,0.007286646271509805
9.44,0.037499392471095176,0.006129904728123317
9.48,0.036895481353353236,0.009120579469249787
9.52,0.039038851071746344,0.010054226237483272
9.56,0.03397613570897508,0.013453511886277556
9.6,0.034488287902369,0.01079043660216903
9.64,0.03349025043666304,0.008020556126999024
9.68,0.034826358542847755,0.00852342620235874
9.72,0.03362764695892614,0.009079491458478394
9.76,0.036380158632704905,0.01077852985867224
9.8,0.034466488235752574,0.008822319366005164
9.84,0.035167424199525156,0.009916637943293003
9.88,0.031475413411589465,0.007999263553103568
9.92,0.03016418354731565,0.010924418602200604
9.96,0.031651468849843815,0.011433436608211257
10.0,0.03357799206768868,0.010729873310737277
10.04,0.0301007321066271,0.008164840004689056
10.08,0.03018192238766345,0.009740114651396532
10.12,0.027941760206635326,0.005965919656387632
10.16,0.03035233120055303,0.011277810758277763
10.2,0.027207395882903558,0.010171788139880362
10.24,0.030548990628872768,0.01271718531709715
10.28,0.02943655739620002,0.009682002472251164
10.32,0.02981820809299443,0.006614684231865006
10.36,0.0290863896023664,0.012722341888883482
10.4,0.028534369825121093,0.009187197847118174
10.44,0.029766746710956856,0.009223474510137022
10.48,0.028482699489994108,0.011908505392375326
10.52,0.027159075700689393,0.01159073511913648
10.56,0.02525597411266105,0.0069599416488140085
10.6,0.028813460654439467,0.009708569606225865
10.64,0.026263719480791713,0.01003573028261423
10.68,0.02763170978717153,0.009825868302312848
10.72,0.02596767812499111,0.009638983844969274
10.76,0.02658196956746706,0.010774632645545535
10.8,0.025653237890244904,0.008951925994318056
10.84,0.025462599922795745,0.011296197403545073
10.88,0.023806443430189814,0.00746078038524441
10.92,0.02704798704741552,0.013294564006749535
10.96,0.02452187798052964,0.01276554844626535
11.0,0.024495439954112533,0.009594622770646311
11.04,0.023892811142303256,0.009596898268730123
11.08,0.02401448439868515,0.011419486229115743
11.12,0.024578029752181162,0.014497053495719413
11.16,0.02566686287996078,0.012850933578885998
11.2,0.022848143301201225,0.009366459988722514
11.24,0.022170475526512627,0.010379632901765398
11.28,0.02315635569176484,0.011879785827647236
11.32,0.023237639538383703,0.011182474497986004
11.36,0.021377217290198255,0.00966547686638563
11.4,0.018052593292194254,0.013165237552880474
11.44,0.022357363843025998,0.006369756732824621
11.48,0.022657374830485546,0.00995459013689239
11.52,0.022456731583719677,0.011466404606633722
11.56,0.021478258643345485,0.012133644761141659
11.6,0.02032228465471823,0.013598977441496877
11.64,0.01867222529075674,0.010422402821879223
11.68,0.022849263054899226,0.011850143298456836
11.72,0.016590015589806294,0.01042086571160847
11.76,0.020526338633027323,0.01354257023481326
11.8,0.019343946706655273,0.012212590374650487
11.84,0.020130524775784336,0.012226481859688951
11.88,0.017383281614683922,0.012403800418265262
11.92,0.01914162632568326,0.008916990667372799
11.96,0.020292915465608106,0.013417608334884305
12.0,0.018305129564664884,0.01017232025955218
12.04,0.021647891188838794,0.011058459946564472
12.08,0.020539919783900587,0.011028916456433946
12.12,0.020879409343715877,0.010592134404998434
12.16,0.02128507931336547,0.010503669518976676
12.2,0.016862348644975163,0.011849744191524224
12.24,0.018867703613808347,0.010342358593344944
12.28,0.020641702744374442,0.010061512894913298
12.32,0.018948878288262496,0.008608985044252648
12.36,0.018770511265192122,0.011974108544713272
12.4,0.01927638844166789,0.012224439121639322
12.44,0.021683587224247156,0.008366199166813689
12.48,0.021166492079902007,0.0099193888495692
12.52,0.01845482409267006,0.012556897227900177
12.56,0.018230356891405185,0.01275339113735172
12.6,0.016648098915788067,0.012341759635464284
12.64,0.019442697357213,0.007565558446218468
12.68,0.017422034217902487,0.008981232182257553
12.72,0.018546044044896917,0.01557544767822122
12.76,0.016194037411172334,0.012553538435190118
12.8,0.016980792869663797,0.009446171287353235
12.84,0.017538166148667916,0.014728013068674226
12.88,0.015661231366950173,0.010372397279558937
12.92,0.02004818251157831,0.014533990753522087
12.96,0.018262238199827092,0.012604793657187778
13.0,0.0180281934033168,0.011663917268067295
13.04,0.017048511402037066,0.01184825064122621
13.08,0.014004965820471808,0.010144460609284943
13.12,0.015576046210522752,0.012068991782418622
13.16,0.01741889565413682,0.013831622103913166
13.2,0.014241560352798235,0.012020796183498775
13.24,0.015330083223587584,0.013674736408461834
13.28,0.015431919334321902,0.008537442943644299
13.32,0.01567416250454092,0.01062313817588935
13.36,0.014730704583010752,0.014442044491819071
13.4,0.013946701785984745,0.012379939833390079
13.44,0.014694239721833948,0.012683935475671934
13.48,0.014064287414036215,0.014196698249069717
13.52,0.01365159056882858,0.01285067276154629
13.56,0.015994737256653086,0.01193652584306698
13.6,0.013491100440892054,0.009312035434489128
13.64,0.012180089209396708,0.008948757254228742
13.68,0.01152968407826332,0.010761358131594232
13.72,0.010867964085430868,0.014033393784564578
13.76,0.015387704491829574,0.01040219770867819
13.8,0.009280038521941,0.01414154784370027
13.84,0.010770253751318343,0.011494999906956158
13.88,0.012797595062251883,0.010130109615553981
13.92,0.014143671868728901,0.010325988241940406
13.96,0.012618008198535246,0.015138635947234495
14.0,0.012930620689972543,0.01266049733678313
14.04,0.013759998887424628,0.00794223923793943
14.08,0.011357046128057604,0.01082563958895189
14.12,0.012585473630490378,0.009543587438964461
14.16,0.012772703614663867,0.011164527392461666
14.2,0.011563399679509472,0.012033348498157223
14.24,0.010080057935954817,0.015310939804550436
14.28,0.011374238534017422,0.012609745915481958
14.32,0.010297830030621723,0.009856878101244486
14.36,0.009975955793540015,0.009475447631917572
14.4,0.009831276136040349,0.010052121332922374
14.44,0.011222740369431328,0.011645566029467105
14.48,0.011758230481224687,0.01403533743543588
14.52,0.00882099791674397,0.011953880153389098
14.56,0.010382799868123524,0.01358608323011904
14.6,0.009533291720943454,0.013552391267761837
14.64,0.011099403080501726,0.01145280442379717
14.68,0.00945486158133887,0.01556287841104883
14.72,0.009441703560473797,0.015176835608796017
14.76,0.00886288489484153,0.015171120618329285
14.8,0.01111216605876598,0.010857733596284136
14.84,0.010891025096045085,0.011607341365752413
14.88,0.010002417882677462,0.01354616630517121
14.92,0.011021714087454046,0.013973764126101438
14.96,0.011020835102992595,0.015146134984338764
15.0,0.01126546258432633,0.012295279035469685
15.04,0.00974902859668764,0.014288751990427348
15.08,0.009923750098267072,0.015935442893269404
15.12,0.012336753734959408,0.01416512967673425
15.16,0.007982456792744657,0.013859590273351933
15.2,0.010252649299495351,0.01775660261544484
15.24,0.010524014550428182,0.014321944635127693
15.28,0.00689507492091234,0.011384949819863566
15.32,0.010094237843481643,0.015294062768019649
15.36,0.009291946875158344,0.012045728077756454
15.4,0.008266855753282835,0.01365950145813901
15.44,0.011024219200111719,0.015111383062470791
15.48,0.008286533316907239,0.016696484154960427
15.52,0.010309299130735115,0.014478804888499872
15.56,0.011700727027963332,0.00972945652688674
15.6,0.010192836918465764,0.015225328111491583
15.64,0.009732427036936133,0.012365530905702206
15.68,0.010559891676878761,0.009996287283813098
15.72,0.007657168645453446,0.01231137517547007
15.76,0.008584849279895206,0.01056590584344825
15.8,0.008916004391686754,0.01099276832809701
15.84,0.011465084102354377,0.010327962780673262
15.88,0.008525027859889027,0.011287933796675316
15.92,0.010485326836119808,0.012585570415843057
15.96,0.011150250527699367,0.012400428344380331
16.0,0.012636712109142112,0.010545841066066593
16.04,0.012727963014105264,0.009560475397812662
16.08,0.011636154511744462,0.00895899815632735
16.12,0.011989201417715414,0.011857853935895826
16.16,0.011995314113878885,0.012756598441713202
16.2,0.012915576545017151,0.014940565156551323
16.24,0.012040629305862543,0.01052886534075927
16.28,0.012145513647665394,0.006845943587818754
16.32,0.012088686256520001,0.012636688935456065
16.36,0.00957786490196971,0.012258434865641904
16.4,0.013015020226825923,0.011400070415702915
16.44,0.011365669671635442,0.010458040178322033
16.48,0.010677104075666103,0.012527455412649581
16.52,0.009841934474936413,0.011585205155415133
16.56,0.011430932824712121,0.012089956220927222
16.6,0.011413229043841783,0.009819486534407467
16.64,0.012433158305397228,0.01219957402087924
16.68,0.012983988458677535,0.007763552160723823
16.72,0.010981647451212545,0.01095408776745826
16.76,0.011259633016776691,0.0110636254321805
16.8,0.011290523348624022,0.01514283196801322
16.84,0.012356420449242433,0.011125929743438368
16.88,0.011694762938235789,0.012611141126741313
16.92,0.009992578925887575,0.015075799597122509
16.96,0.012206190446659094,0.013892349744697337
17.0,0.01319602462503499,0.01416656949271928
17.04,0.010077352591780497,0.014369570097579405
17.08,0.011124722981478288,0.014327129482140481
17.12,0.011082306760115596,0.0104570255690706
17.16,0.01186603187204631,0.011921925169731912
17.2,0.011592811483013065,0.010631161761958963
17.24,0.01140550292924472,0.011690513267836832
17.28,0.009627915927636788,0.017540868720367628
17.32,0.010589771524849615,0.013897783819027064
17.36,0.009234912277931957,0.009395925374208006
17.4,0.009859561696029353,0.015658404640555335
17.44,0.01034943425680558,0.014315443983631972
17.48,0.00846347924880641,0.01307371021325289
17.52,0.008805309342889572,0.014178536805707518
17.56,0.008849473170221367,0.013189035014870934
17.6,0.008727990626053967,0.014702538316648679
17.64,0.008799482590579707,0.01005771352008851
17.68,0.011150648761443942,0.010902560767379874
17.72,0.008879683088884486,0.013813080200521534
17.76,0.008237488882464823,0.009356383072432497
17.8,0.009429649254424476,0.012874691746952584
17.84,0.007763225149235587,0.016492450809953516
17.88,0.007616541878907386,0.014616771513783898
17.92,0.006281553655006065,0.014168542888380218
17.96,0.007043646544320533,0.010457987296823013
18.0,0.006467681161802163,0.01143177154644806
18.04,0.008811128959562606,0.01418678466662465
18.08,0.006761674854133465,0.014077693464310748
18.12,0.007871371577861282,0.012164053635165206
18.16,0.008450892552471669,0.010625420874658509
18.2,0.006634884926836458,0.01204312865585107
18.24,0.00836554921572606,0.01231228822939338
18.28,0.009394609743159709,0.010524455290193146
18.32,0.0037378302417492406,0.012615629977415119
18.36,0.006921647678643301,0.014568034652259608
18.4,0.007134567986233924,0.013579891675740148
18.44,0.006695803172173753,0.014285867853128366
18.48,0.00660436819950713,0.009836185545065261
18.52,0.008382102333140816,0.008581067112005986
18.56,0.009814884246576065,0.015521401580886716
18.6,0.009872829066244655,0.013814522422902521
18.64,0.006883030571837239,0.013657763109063612
18.68,0.006436950358865336,0.013381790443528494
18.72,0.008868250350977602,0.011900382341382102
18.76,0.00813423779174888,0.014562872273080455
18.8,0.007707490860445372,0.012366593708895502
18.84,0.006835957194192028,0.011254657896693304
18.88,0.009838848797660466,0.011155953861933571
18.92,0.007819614128456123,0.01370959285211508
18.96,0.0067821942547536315,0.013555575003442514
19.0,0.006907213331487522,0.01228678934082612
19.04,0.004826527040418963,0.01323834711121593
19.08,0.005438657729708394,0.014141804005824028
19.12,0.006825050571551887,0.01250116016012465
19.16,0.005224786205859952,0.011850637931632386
19.2,0.005045089771455787,0.011911126344346669
19.24,0.005549672449590556,0.007969736644307947
19.28,0.00726989730959158,0.012479802299597395
19.32,0.006693777666827191,0.012646656778115418
19.36,0.006107027985826669,0.013965411325359493
19.4,0.007905707558441706,0.010811177186646394
19.44,0.0072760234595116964,0.0103626211626685
19.48,0.005883657312053098,0.010342410053938086
19.52,0.004856359704337107,0.014903432883009738
19.56,0.005288383687426359,0.013908800894480981
19.6,0.004547217123287737,0.012025180888325607
19.64,0.006891645082165269,0.009444572997671458
19.68,0.006442521599558738,0.01254919957769022
19.72,0.0063492721392789464,0.014283060761152412
19.76,0.006336034808554359,0.01073860112509489
19.8,0.005533844266077601,0.017105154135265428
19.84,0.006950910868147124,0.01156227547945582
19.88,0.007718926087386414,0.012026409734169647
19.92,0.006689778440495563,0.011452223697955016
19.96,0.009123238217314976,0.015485939724738516
20.0,0.007228829402008282,0.009864446834936704
20.04,0.007212135091781906,0.01347663404878931
20.08,0.007505996183256564,0.010695834830804113
20.12,0.006115010551449693,0.013621604867535159
20.16,0.00977152648163107,0.009393499845360264
20.2,0.008585232160292071,0.013001742117148449
20.24,0.007224764870548643,0.010945887368926622
20.28,0.004966972075885133,0.011302380175435126
20.32,0.0065987176598921,0.01331566511123959
20.36,0.00796170951247368,0.012895075639619488
20.4,0.005850036475660454,0.010474389668124544
20.44,0.005723140428996219,0.011986051770796681
20.48,0.005082499376565769,0.009934950965948278
20.52,0.006035174245025095,0.014493531827273365
20.56,0.0073404427095459445,0.012861794483847978
20.6,0.005629503627313595,0.013619294620130616
20.64,0.005434376873323648,0.013994476809295034
20.68,0.008367542092434998,0.013960674513231606
20.72,0.007168572525314389,0.014900998971435306
20.76,0.006063412512541678,0.013009228089895623
20.8,0.006041881599700901,0.008872028663318815
20.84,0.006116787837873017,0.01574095637512783
20.88,0.007055290673619736,0.010193789130796299
20.92,0.005629804068852718,0.013099860391181757
20.96,0.004579901262738652,0.018651170283637476
21.0,0.004952544656756982,0.01560505226867863
21.04,0.0059444503467203196,0.01402728425109423
21.08,0.003551020799293231,0.01150542191328053
21.12,0.00611117243819978,0.01382435427079666
21.16,0.008734265036670635,0.01757608145014274
21.2,0.0077303151821392635,0.016264603577649236
21.24,0.004758436341924062,0.013370809668365414
21.28,0.006533242804115435,0.01547781095939384
21.32,0.006891187937017579,0.014727829798778536
21.36,0.006990235781924275,0.015280866312172656
21.4,0.007835312613053126,0.009824920625060319
21.44,0.004380113177283541,0.014340437307201803
21.48,0.004080138460987958,0.01562030537263357
21.52,0.0056309551317396955,0.017948969390779165
21.56,0.004134698001367724,0.015463318375339197
21.6,0.006378887759946823,0.012552685784290894
21.64,0.00630047038466552,0.015753960630999608
21.68,0.004860365579891671,0.017913365261997025
21.72,0.007074008649093898,0.015272677579203142
21.76,0.00523039811389026,0.01288078659548264
21.8,0.004694394564622295,0.013783025767978144
21.84,0.006310661547056042,0.01297495077588792
21.88,0.006171153247110184,0.014305450631577819
21.92,0.007130385426818491,0.011882969902803235
21.96,0.003205435424328486,0.01450750871270981
22.0,0.006259685996267823,0.013601289406499566
22.04,0.007050444365362819,0.012526089884765315
22.08,0.005780666358370278,0.012657910270156997
22.12,0.006049038507883536,0.012750528462937533
22.16,0.006228631582711144,0.017187944585427797
22.2,0.006448181376054223,0.013895492093117415
22.24,0.0072449622687251886,0.012922948885776775
22.28,0.006084327459033072,0.01366764841856766
22.32,0.003432615366725258,0.010851368590932907
22.36,0.0053055896986684585,0.013883887302151683
22.4,0.003895040434071598,0.015691426895784753
22.44,0.0049428396537136605,0.016304209715229747
22.48,0.006837164856857636,0.013160458103721613
22.52,0.0063333528200353005,0.011200616626554985
22.56,0.005563423406571565,0.015779352071084274
22.6,0.0046068513235635695,0.017796220113391128
22.64,0.005162815711371817,0.015423665318283625
22.68,0.004657917713406945,0.015982576694853076
22.72,0.005088216600925383,0.014036509918695992
22.76,0.006963400544785994,0.015205020665247504
22.8,0.005834208618734738,0.01665610905422618
22.84,0.005860246891359384,0.013603997427412227
22.88,0.0032720573916064193,0.015006908126425212
22.92,0.004398704315678576,0.015412396826057558
22.96,0.006338381580401135,0.015268463645386086
23.0,0.00545562136180985,0.017993775369994486
23.04,0.003050916426842802,0.014071887674195448
23.08,0.0059006216111736655,0.01582280067658667
23.12,0.00519357122479396,0.01385095894005117
23.16,0.007748813042162207,0.018312807027312677
23.2,0.005171601734059247,0.014148789500936074
23.24,0.005832380805191254,0.01648779536777232
23.28,0.007078933661513474,0.010467602523402699
23.32,0.0031766134952883173,0.016095322196583463
23.36,0.004434123252244839,0.01716828783813532
23.4,0.002804829260478679,0.012696277343165458
23.44,0.002811555975937335,0.01728195749551257
23.48,0.003984024406065085,0.013744883967746743
23.52,0.008458195295354078,0.012790834654503183
23.56,0.0062110802911901075,0.015619809672482372
23.6,0.007525766574394342,0.01232069802711691
23.64,0.005086654954462696,0.01295216650146079
23.68,0.007082251330977428,0.011974659656189275
23.72,0.006021587054855808,0.015434399829599474
23.76,0.006033397910288174,0.01419360935983259
23.8,0.007585992751848001,0.012614955029318543
23.84,0.009560159908433221,0.013757992509220702
23.88,0.007925686066682284,0.011912499692769356
23.92,0.008643819325160925,0.013067810028595462
23.96,0.007141817634429087,0.009403479187397049
24.0,0.005870912672245868,0.01316484061749555
24.04,0.006033731846854123,0.013678116655946785
24.08,0.006842754783023641,0.015090862972985696
24.12,0.005114401992001816,0.012656413016471017
24.16,0.0072953074495111046,0.01259521134521862
24.2,0.003355257840412681,0.012521480295668758
24.24,0.004349097320611145,0.012623664426330408
24.28,0.002337252968615212,0.010329319406670645
24.32,0.005083271731350639,0.01365266757266994
24.36,0.004959567550597179,0.012732375704600599
24.4,0.0053723803120864135,0.01380488836036014
24.44,0.002573926912824815,0.01217509454213814
24.48,0.005798361852227329,0.013981661029749801
24.52,0.0044578363454183395,0.01492236571396946
24.56,0.005900790605662345,0.014433653152086421
24.6,0.0045397042548725956,0.012115523456793805
24.64,0.00241924082279135,0.014583087851744798
24.68,0.0049811081739186795,0.018524346449330188
24.72,0.004863730100288619,0.016828188250678614
24.76,0.004513740574342591,0.014390613367879269
24.8,0.005119973896712873,0.01337873302398166
24.84,0.0,0.011861880664107656
24.88,0.005220157289495485,0.01658138973322845
24.92,0.0024815953361211848,0.013995927009499004
24.96,0.0017954801309450585,0.012967714826480008
25.0,0.00445179539881101,0.012058531073138087
25.04,0.005163184962870825,0.014034598082735161
25.08,0.0023828509383444422,0.011041693743939443
25.12,0.0038014338638838433,0.016381151500825884
25.16,0.0035673739495203946,0.013245860352876178
25.2,0.004667206643167568,0.01128204263275681
25.24,0.005818830282509831,0.017106587339652653
25.28,0.005775611185314908,0.012763939028156167
25.32,0.00342162174467206,0.012543875586044912
